+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|3110      |27.13          |67.13          |
|2549      |19.6           |59.6           |
|1149      |32.37          |52.37          |
|3597      |30.42          |70.42          |
|2570      |35.32          |65.32          |
|8794      |23.7           |43.7           |
|7760      |32.59          |72.59          |
|89        |22.16          |62.16          |
|9809      |70.7           |70.7           |
|7801      |40.21          |70.21          |
|5651      |34.91          |34.91          |
|6278      |23.38          |33.38          |
|8223      |31.1           |51.1           |
|6263      |20.49          |60.49          |
|1513      |32.54          |52.54          |
|7437      |27.33          |47.33          |
|1871      |20.41          |40.41          |
|5417      |15.82          |55.82          |
|6624      |34.25          |44.25          |
|1286      |17.85          |57.85          |
|3163      |33.55          |53.55          |
|8526      |34.09          |74.09          |
|6153      |40.77          |70.77          |
|2924      |25.51          |65.51          |
|3685      |34.16          |64.16          |
|8739      |18.98          |58.98          |
|2036      |45.9           |65.9           |
|1047      |26.69          |66.69          |
|6335      |41.6           |71.6           |
|2789      |33.45          |53.45          |
|2320      |25.09          |65.09          |
|2195      |50.64          |70.64          |
|5015      |17.42          |37.42          |
|2660      |19.3           |39.3           |
|6615      |43.4           |73.4           |
|7690      |22.92          |62.92          |
|9915      |25.84          |65.84          |
|9783      |37.94          |67.94          |
|6383      |21.33          |61.33          |
|8806      |22.21          |62.21          |
|5630      |29.54          |69.54          |
|3399      |26.11          |66.11          |
|1154      |25.67          |45.67          |
|9852      |29.53          |69.53          |
|3512      |19.1           |59.1           |
|7906      |33.19          |53.19          |
|3613      |22.71          |62.71          |
|9825      |41.27          |71.27          |
|3152      |19.21          |59.21          |
|9725      |29.55          |49.55          |
|2923      |28.7           |58.7           |
|2778      |51.36          |71.36          |
|7770      |29.92          |69.92          |
|5045      |24.98          |64.98          |
|2537      |26.18          |66.18          |
|7925      |27.49          |67.49          |
|2209      |29.8           |69.8           |
|1893      |46.04          |66.04          |
|8550      |26.26          |36.26          |
|5900      |18.93          |58.93          |
|3867      |16.74          |56.74          |
|5197      |34.72          |64.72          |
|2177      |33.3           |53.3           |
|2899      |20.01          |60.01          |
|8         |27.3           |57.3           |
|5271      |17.33          |57.33          |
|934       |25.31          |55.31          |
|8932      |22.16          |62.16          |
|1556      |31.43          |51.43          |
|6490      |41.3           |71.3           |
|3026      |18.44          |38.44          |
|370       |26.87          |66.87          |
|7485      |27.23          |57.23          |
|4053      |47.57          |67.57          |
|2560      |19.8           |59.8           |
|5926      |27.83          |57.83          |
|2972      |31.2           |51.2           |
|7315      |42.04          |72.04          |
|8940      |18.27          |58.27          |
|9064      |16.8           |56.8           |
|2525      |16.59          |36.59          |
|6806      |24.62          |64.62          |
|854       |39.24          |59.24          |
|9182      |17.31          |57.31          |
|2422      |31.73          |61.73          |
|5220      |39.07          |69.07          |
|4694      |32.65          |72.65          |
|3614      |35.14          |65.14          |
|9807      |28.01          |68.01          |
|6422      |33.9           |73.9           |
|8098      |33.72          |73.72          |
|7555      |16.7           |56.7           |
|2247      |24.79          |64.79          |
|7947      |21.87          |61.87          |
|5523      |32.47          |62.47          |
|9400      |32.2           |72.2           |
|9026      |44.35          |74.35          |
|4456      |31.69          |61.69          |
|2571      |31.19          |61.19          |
|6712      |28.29          |48.29          |
|2883      |44.7           |74.7           |
|5617      |17.33          |57.33          |
|3593      |26.39          |36.39          |
|5963      |40.09          |50.09          |
|715       |25.82          |65.82          |
|235       |41.13          |71.13          |
|9399      |25.85          |65.85          |
|3189      |29.81          |69.81          |
|4006      |37.31          |67.31          |
|7702      |18.02          |38.02          |
|4971      |20.05          |60.05          |
|3605      |29.34          |69.34          |
|1066      |33.1           |73.1           |
|2858      |24.88          |64.88          |
|6695      |34.81          |64.81          |
|9678      |40.48          |70.48          |
|7992      |34.89          |64.89          |
|950       |43.64          |63.64          |
|9461      |28.94          |58.94          |
|8820      |26.63          |36.63          |
